Fecha,EnergiaCsr,EnergiaMol,EnergiaMaz,EnergiaSop,EnergiaMsf
"31/12/2024 00:00:00",4070.529864,417.216626,0,243.423238,3409.89
"30/12/2024 00:00:00",7572.718122,1727.394202,58.141233,1023.632687,4763.55
"29/12/2024 00:00:00",7728.557474,944.913949,191.239292,539.884233,6052.52
"28/12/2024 00:00:00",17408.272906,6495.043868,654.143188,3733.08585,6526
"27/12/2024 00:00:00",20385.289255,9590.308198,0,5551.661057,5243.32
"26/12/2024 00:00:00",12187.965067,5412.831155,584.544025,3128.499887,3062.09
"25/12/2024 00:00:00",2641.182839,453.490341,212.843116,262.939382,1711.91
"24/12/2024 00:00:00",6418.656155,1884.71938,206.991232,1071.035543,3255.91
"23/12/2024 00:00:00",5092.990017,2799.63181,415.903844,1641.424363,236.03
"22/12/2024 00:00:00",11076.379855,6062.331617,1094.380338,3516.6679,403
"21/12/2024 00:00:00",17729.808926,10005.771763,1273.650548,5774.976615,675.41
"20/12/2024 00:00:00",12838.767194,7417.698909,766.30232,4293.235965,361.53
"19/12/2024 00:00:00",6101.574658,3509.141295,0,2056.803363,535.63
"18/12/2024 00:00:00",6504.725123,3490.454828,211.076155,2022.75614,780.438
"17/12/2024 00:00:00",3720.374255,1907.487414,268.320925,1120.045916,424.52
"16/12/2024 00:00:00",5366.622589,2861.882975,495.623727,1721.802887,287.313
"15/12/2024 00:00:00",4820.321532,2701.551225,293.089306,1586.041001,239.64
"14/12/2024 00:00:00",11670.73431,6378.23499,1116.054527,3686.374793,490.07
"13/12/2024 00:00:00",16452.64544,9909.17937,497.606949,5773.389121,272.47
"12/12/2024 00:00:00",11856.010991,6161.254245,266.630539,3525.736207,1902.39
"11/12/2024 00:00:00",3506.978671,1768.194515,107.925637,1013.738519,617.12
"10/12/2024 00:00:00",11389.326111,6725.23553,446.812308,3920.078273,297.2
"09/12/2024 00:00:00",8536.060003,5096.78082,220.650196,2950.628987,268
"08/12/2024 00:00:00",1818.636249,0,103.636249,0,1715
"07/12/2024 00:00:00",3509.065122,1770.112072,426.533385,1032.369665,280.05
"06/12/2024 00:00:00",10485.061013,6255.851124,532.621928,3652.087961,44.5
"05/12/2024 00:00:00",5709.978414,3460.913334,192.703967,2021.731113,34.63
"04/12/2024 00:00:00",1159.51414,688.759076,0,387.835064,82.92
"03/12/2024 00:00:00",15606.367468,8732.732543,1599.420324,5102.714601,171.5
"02/12/2024 00:00:00",12790.38475,7839.736703,206.43228,4568.615767,175.6
"01/12/2024 00:00:00",1831.359531,1124.021186,0,645.108345,62.23
